provider_id,provider_name,specialty,city,state,tax_id,license_no
P018112,"Bal, Soni and Munshi",Dermatology,Delhi,Punjab,636531918,LIC225902
P018177,"Sridhar, Bath and Sidhu",Urology,Ranchi,Punjab,857296936,LIC845456
P029621,"Mitra, Barad and Dixit",Neurology,Korba,Uttarakhand,799979657,LIC881112
P020264,"Uppal, Koshy and Vig",Cardiology,Dehradun,Tamil Nadu,913278048,LIC245919
P016341,Chatterjee-Hayer,ENT,Ratlam,Punjab,184840521,LIC832492
P025326,"Babu, Deshmukh and Nagi",OBGYN,Tadepalligudem,Chhattisgarh,933071641,LIC995506
P002979,"Lal, Bandi and Kade",General Medicine,Tadipatri,Goa,583744984,LIC738284
P008978,Soman-Prakash,Oncology,Tezpur,Uttarakhand,547306730,LIC913923
P037614,Deshmukh Ltd,Pediatrics,Gwalior,Odisha,XXXXX,BADLIC
P001285,More and Sons,Neurology,Srinagar,Jharkhand,496758104,LIC987452
P024583,"Saha, Anne and Shah",ENT,Kurnool,Maharashtra,837365185,LIC758397
P028446,"Mishra, Chand and Karan",Cardiology,Farrukhabad,Odisha,394099685,LIC112537
P007251,Kohli-Kadakia,Neurology,Ambala,Uttarakhand,972848112,LIC845480
P028542,Chander-Setty,Urology,Hubli–Dharwad,Telangana,749191462,LIC492852
P034717,Kaur-Jha,Cardiology,Pali,Assam,959400988,LIC582520
P025071,"Wali, Manda and Bajwa",Cardiology,Hospet,Nagaland,307796090,LIC354018
P003538,Sarma-Jani,Dermatology,Jammu,Goa,760043817,LIC999094
P016133,Walia-Arora,Urology,Chennai,Uttar Pradesh,577405044,LIC467426
P007726,Kumer-Cheema,General Medicine,Tadipatri,Nagaland,357067394,LIC136893
P026401,Rattan-Agrawal,Pediatrics,Kollam,Madhya Pradesh,858595893,LIC486725
P022146,"Dhaliwal, Gade and Keer",OBGYN,Dhanbad,Punjab,882504492,LIC366563
P029695,Pandya PLC,Urology,Thoothukudi,Telangana,126743501,LIC812634
P019023,Parsa-Purohit,Urology,Sirsa,Tripura,460433555,LIC458382
P026670,Parsa LLC,OBGYN,Bharatpur,Andhra Pradesh,119546668,LIC976811
P037003,"Swaminathan, Vasa and Dugar",Orthopedics,Bally,Uttar Pradesh,XXXXX,BADLIC
P034783,Verma Group,ENT,Kharagpur,Odisha,489126954,LIC239035
P037135,"Vasa, Virk and Kala",Dermatology,Hindupur,Bihar,XXXXX,BADLIC
P032767,Prakash-Reddy,Dermatology,Jorhat,Haryana,558843408,LIC869841
P029863,Agarwal-Parikh,Cardiology,Vadodara,Gujarat,714251036,LIC810854
P005056,Gole Inc,Pediatrics,Panipat,Goa,897267120,LIC483276
P031133,"Parsa, Dey and Chauhan",Urology,Surendranagar Dudhrej,Punjab,973870333,LIC716016
P028022,Sekhon and Sons,OBGYN,Kamarhati,West Bengal,545412450,LIC755977
P016777,Dhaliwal Group,Dermatology,Sirsa,West Bengal,705311877,LIC432385
P030594,Basu Inc,OBGYN,Srikakulam,Assam,263440662,LIC138827
P000601,Kothari Ltd,Cardiology,Agra,Mizoram,277744629,LIC952324
P020973,Gera-Dhillon,Neurology,Giridih,Karnataka,265960459,LIC768471
P023012,Bhatti-Dass,Neurology,Kharagpur,Tripura,153404917,LIC101386
P015831,Munshi and Sons,Dermatology,Hapur,Rajasthan,379404649,LIC896023
P039213,Misra-Konda,Oncology,Erode,Meghalaya,XXXXX,BADLIC
P003765,"Dass, Nadig and Ghosh",Urology,Anantapuram,Manipur,753858209,LIC333791
P027108,Kala PLC,Oncology,Bharatpur,Chhattisgarh,482231779,LIC999753
P018864,Narasimhan Group,OBGYN,Gudivada,Sikkim,287186094,LIC692273
P035047,Dewan-Badal,Dermatology,Nadiad,Madhya Pradesh,XXXXX,BADLIC
P004198,Rastogi-Golla,Oncology,Kharagpur,Assam,301741298,LIC827758
P031593,"Natt, Hora and Prabhu",Dermatology,Jamnagar,Tamil Nadu,221771101,LIC805546
P029767,Tandon-Nagarajan,Urology,Adoni,Punjab,834712734,LIC399832
P022574,"Patel, Kapoor and Datta",General Medicine,Berhampur,Rajasthan,599068411,LIC254943
P005399,"Bal, Majumdar and Sarma",ENT,Morbi,Assam,843056374,LIC393999
P009127,Maharaj-Dhaliwal,OBGYN,Gangtok,Madhya Pradesh,821828449,LIC906932
P032997,Zacharia-Chander,Orthopedics,Ambattur,Goa,792666525,LIC122053
P009758,"Lall, Walla and Chatterjee",General Medicine,Dhanbad,Kerala,753376424,LIC815510
P010736,Nagar-Mander,ENT,Kakinada,Karnataka,886555666,LIC175463
P011864,"Goel, Din and Mutti",Urology,Mirzapur,Odisha,148410183,LIC717662
P030964,Magar-Keer,Oncology,Yamunanagar,Jharkhand,408830790,LIC826931
P018428,Deep-Dubey,Neurology,Barasat,Bihar,271238479,LIC926808
P004166,Mani Inc,Orthopedics,Sagar,Karnataka,263435087,LIC246171
P008260,Dubey-Sridhar,Neurology,Kirari Suleman Nagar,Telangana,XXXXX,BADLIC
P039158,Minhas and Sons,General Medicine,Ballia,Telangana,XXXXX,BADLIC
P010386,Mandal-Dalal,Neurology,Secunderabad,Manipur,303947478,LIC502461
P033540,"Kamdar, Swamy and Deol",Oncology,Tezpur,Telangana,522705335,LIC274257
P010064,Hayer LLC,ENT,Firozabad,Himachal Pradesh,XXXXX,BADLIC
P007395,Ganesh-Prashad,OBGYN,Suryapet,Manipur,804822192,LIC768457
P018124,"Dugal, Tata and Dave",Dermatology,Surendranagar Dudhrej,Karnataka,277183329,LIC747324
P038569,"Chokshi, Keer and Mishra",Urology,Panvel,Chhattisgarh,XXXXX,BADLIC
P007744,"Sachdeva, Dubey and Koshy",General Medicine,Nashik,Mizoram,604268252,LIC192960
P038362,Devan Group,Cardiology,Pondicherry,Andhra Pradesh,XXXXX,BADLIC
P034900,Ghose Inc,Cardiology,Bhind,Tamil Nadu,537677851,LIC153164
P008864,"Mohan, Vohra and Varkey",Dermatology,Amritsar,Assam,903107930,LIC914107
P002335,Dhingra LLC,General Medicine,Cuttack,Andhra Pradesh,778463114,LIC149255
P013854,Walia Ltd,ENT,Bhavnagar,Karnataka,590220161,LIC761368
P028298,Chand-Lata,OBGYN,Haridwar,West Bengal,190866663,LIC378113
P037444,"Ray, Handa and Varty",Oncology,Eluru,Jharkhand,XXXXX,BADLIC
P033627,"Devi, Devi and Hans",Urology,Panchkula,West Bengal,965251779,LIC521707
P004470,"Kadakia, Yohannan and Amble",ENT,Tiruchirappalli,Nagaland,832166291,LIC785200
P009254,Boase LLC,ENT,Purnia,Meghalaya,177639058,LIC982061
P012832,"Golla, Singhal and Rout",ENT,Rajahmundry,Uttar Pradesh,309424602,LIC935866
P035183,"Pillay, Ganesh and Krishna",,Gwalior,Haryana,XXXXX,BADLIC
P021692,Boase LLC,General Medicine,Farrukhabad,Rajasthan,344218406,LIC331848
P024803,"Kala, Chaudhry and Shere",Cardiology,Kurnool,Uttar Pradesh,464434228,LIC775498
P002102,Bains LLC,Orthopedics,Gaya,Haryana,110444503,LIC245490
P001895,Borah LLC,Orthopedics,Pondicherry,Telangana,211221675,LIC288054
P035013,Tandon-Nagarajan,Neurology,Kulti,West Bengal,XXXXX,BADLIC
P023659,Mohanty Inc,Urology,Ulhasnagar,Madhya Pradesh,507366474,LIC274320
P018604,Chand-Biswas,Dermatology,Kochi,Arunachal Pradesh,942003648,LIC632961
P008663,Amble PLC,Oncology,Kishanganj,Telangana,761767158,LIC689176
P032515,Buch and Sons,Urology,Hosur,Nagaland,527920621,LIC478047
P022486,Morar Group,OBGYN,Alwar,West Bengal,367578957,LIC109156
P019045,Saini-Basu,General Medicine,Mysore,Jharkhand,224703109,LIC990829
P019731,Badami-Devan,Cardiology,Jorhat,Nagaland,895173870,LIC858624
P022273,Dave-Gaba,OBGYN,Sasaram,Manipur,987193094,LIC854316
P034422,"Oza, Atwal and Das",Oncology,Nadiad,Uttarakhand,886059606,LIC937993
P010244,Karan-Bhargava,Oncology,Avadi,Mizoram,288431186,LIC544672
P026028,Pandey Group,General Medicine,Allahabad,Mizoram,390155366,LIC272841
P003782,"Bhardwaj, Krishnamurthy and Kunda",Dermatology,Gorakhpur,Assam,853202941,LIC444514
P036835,Dubey-Sridhar,General Medicine,Varanasi,Odisha,XXXXX,BADLIC
P019194,Sekhon Ltd,Urology,Dehradun,Tamil Nadu,732551373,LIC210897
P007265,"Bath, Loyal and Sridhar",Pediatrics,Bhimavaram,Jharkhand,693769832,LIC203912
P031606,Ratti and Sons,ENT,Mehsana,Karnataka,496720042,LIC181245
P005657,Seshadri-Wali,OBGYN,Serampore,Maharashtra,XXXXX,BADLIC
P020053,Deep Inc,Cardiology,Dibrugarh,Madhya Pradesh,122085187,LIC674997
P011375,Walla-Ganguly,ENT,Ambarnath,Haryana,568976559,LIC559711
P003599,Naidu PLC,Orthopedics,Mumbai,Tripura,163313357,LIC158136
P013017,Ram-Warrior,Dermatology,Anand,Karnataka,441681126,LIC813305
P007933,"Krishna, Loke and Date",Dermatology,Panipat,Goa,791799273,LIC824793
P023682,"Ramakrishnan, Wable and Bera",Urology,Ballia,Telangana,910065541,LIC686576
P000640,Shan PLC,Urology,Begusarai,Meghalaya,216070057,LIC560095
P002445,Wable-Nair,Orthopedics,Jamalpur,West Bengal,240695094,LIC126521
P027952,"Sachdev, Dani and Ram",General Medicine,Firozabad,Punjab,308879861,LIC884873
P009403,Thaman-Chauhan,Neurology,Jorhat,Rajasthan,781109595,LIC835799
P029672,"Wable, Gandhi and Parmar",Neurology,Alappuzha,Odisha,767834447,LIC541493
P017811,"Nagarajan, Saraf and Thakur",Orthopedics,Bilaspur,West Bengal,602491472,LIC449296
P010051,Kaul PLC,Orthopedics,Bongaigaon,Telangana,748923133,LIC952266
P032438,"Keer, Bhasin and Rana",OBGYN,Chapra,Jharkhand,391878349,LIC774676
P028131,Choudhury-Walla,Pediatrics,Hyderabad,Mizoram,866157308,LIC265911
P015922,Tata and Sons,Pediatrics,Visakhapatnam,Haryana,545518210,LIC585754
P009393,Borra-Kothari,Pediatrics,Berhampore,Sikkim,345997205,LIC355524
P019283,Kumer-Chaudhuri,Urology,Ramagundam,Kerala,413381188,LIC556912
P019170,"Thaman, Puri and More",OBGYN,Etawah,Haryana,627096000,LIC886029
P011728,"Shroff, Puri and Ray",Dermatology,Vellore,Mizoram,299787388,LIC887045
P017556,Ramesh Group,General Medicine,Gopalpur,Kerala,272014825,LIC547472
P035891,"Barad, Ramakrishnan and Brahmbhatt",OBGYN,Pali,Madhya Pradesh,XXXXX,BADLIC
P011762,Ramaswamy-Goswami,Orthopedics,Amritsar,Gujarat,970069915,LIC665683
P022615,Chandran LLC,General Medicine,Hubli–Dharwad,Jharkhand,149375607,LIC186453
P023493,Vora Inc,ENT,Bidar,Mizoram,224250110,LIC243427
P020219,"Kashyap, Grover and Kala",OBGYN,Raichur,Bihar,657453696,LIC184995
P038683,Palla-Bhattacharyya,ENT,Gudivada,Telangana,XXXXX,BADLIC
P023641,Deol-Chaudhari,OBGYN,Mathura,Maharashtra,826159097,LIC359504
P015636,Ratti and Sons,Pediatrics,Thrissur,Odisha,724785477,LIC723568
P003638,Deol Ltd,Dermatology,Thoothukudi,Jharkhand,977233004,LIC245564
P027718,Chawla-Desai,ENT,Ahmedabad,Haryana,513270832,LIC155371
P038276,Seshadri and Sons,OBGYN,Chennai,West Bengal,XXXXX,BADLIC
P022996,Palla PLC,Orthopedics,Ozhukarai,Chhattisgarh,808245594,LIC440295
P030685,Seth-Srivastava,Orthopedics,Salem,Madhya Pradesh,291202306,LIC682919
P035193,"Vora, De and Goel",Orthopedics,Thiruvananthapuram,Punjab,XXXXX,BADLIC
P025601,Narayanan-Chawla,General Medicine,Tiruppur,Karnataka,735524116,LIC330458
P027272,Bail Inc,OBGYN,Khammam,Uttar Pradesh,964764521,LIC422043
P014067,"Tara, Khurana and Chahal",General Medicine,Rourkela,Tamil Nadu,XXXXX,BADLIC
P026844,"Kala, Savant and Kaul",Cardiology,Berhampur,Kerala,486805957,LIC933981
P013254,Din-Dayal,Urology,Sikar,Arunachal Pradesh,292132037,LIC576880
P026923,"Behl, Behl and Savant",General Medicine,Bhilai,Uttar Pradesh,911817293,LIC253708
P010458,Vohra-Trivedi,Neurology,Sasaram,Bihar,785889556,LIC197741
P033337,"Merchant, Reddy and Bhakta",ENT,Kochi,West Bengal,842236201,LIC902637
P017932,Lata LLC,ENT,Siliguri,Punjab,558029897,LIC478423
P023520,"Chauhan, Bhatti and Kaur",Pediatrics,Ghaziabad,Rajasthan,466159896,LIC884528
P001480,"Saini, Bhalla and Vora",Oncology,Shimoga,Andhra Pradesh,979156199,LIC783753
P034430,"Patel, Dutta and Lanka",General Medicine,Kulti,Manipur,756459993,LIC320982
P012750,"Mishra, Baral and Kapur",ENT,Bhopal,Assam,319062252,LIC414066
P033750,Khanna and Sons,ENT,Kozhikode,Odisha,451728980,LIC104638
P029668,Hans and Sons,Neurology,Davanagere,Punjab,805972214,LIC710177
P004971,Vora Inc,Pediatrics,Dhule,Haryana,992927316,LIC782191
P000789,"Narayan, Bali and Gokhale",Cardiology,Nashik,Uttar Pradesh,934110805,LIC445623
P016348,"Devan, Balay and Mital",ENT,Bhimavaram,Chhattisgarh,146334015,LIC200480
P031920,Mistry-Deep,General Medicine,Chennai,Bihar,256450974,LIC347123
P016345,Jhaveri-Mohan,OBGYN,Phagwara,Meghalaya,670857773,LIC948342
P000887,Koshy Group,ENT,Bellary,Haryana,986281500,LIC336912
P001642,"Kala, Dani and Agate",ENT,Coimbatore,Sikkim,501944103,LIC211797
P015628,Tank-Ganguly,Orthopedics,Shimoga,Manipur,465379694,LIC593077
P026831,"Handa, Kohli and Chakrabarti",ENT,Maheshtala,Gujarat,928546655,LIC835809
P001260,Rege and Sons,General Medicine,Korba,Chhattisgarh,943042661,LIC660107
P020007,"Varghese, Deo and Sachdev",Cardiology,Anand,Arunachal Pradesh,XXXXX,BADLIC
P004697,Goda Group,Cardiology,Malda,Odisha,183416126,LIC712923
P036993,Ahuja-Chanda,General Medicine,Dhanbad,Bihar,XXXXX,BADLIC
P039758,"Sem, Bajaj and Dyal",Urology,Hubli–Dharwad,Bihar,XXXXX,BADLIC
P018857,Khalsa-Bhasin,Oncology,Hospet,Maharashtra,316027938,LIC406110
P010332,"Bath, Rajagopalan and Prasad",Urology,Adoni,Andhra Pradesh,100830485,LIC483482
P008737,Ganesan-Thaker,Cardiology,Kulti,Tamil Nadu,974670831,LIC969377
P006438,"Wason, Kala and Chahal",General Medicine,Fatehpur,Mizoram,261927792,LIC596993
P004881,"Mani, Anne and Malhotra",Orthopedics,Chittoor,Bihar,785572865,LIC520887
P004875,Andra Group,Dermatology,Durgapur,Uttarakhand,621079397,LIC600335
P020237,"Sen, Loke and Kaur",Cardiology,Ulhasnagar,Uttarakhand,608240136,LIC134507
P030764,Vasa Ltd,Dermatology,Pudukkottai,Chhattisgarh,484037448,LIC287413
P005970,"Gera, Kaur and Saraf",General Medicine,Shimla,Maharashtra,682444255,LIC231782
P001433,"Hora, Reddy and Varkey",Dermatology,Kolhapur,Andhra Pradesh,266009747,LIC296717
P003536,"Dora, Edwin and Virk",Oncology,Guna,Odisha,117435723,LIC150824
P014441,Kumar-Pillay,ENT,Gaya,Gujarat,831705607,LIC484494
P021158,Kadakia-Bedi,ENT,Gurgaon,Gujarat,643863326,LIC782483
P031207,Bhakta-Edwin,Neurology,Akola,Meghalaya,210235294,LIC523268
P010163,"Manne, Lata and Nagy",Pediatrics,Kulti,Odisha,XXXXX,BADLIC
P025636,"Guha, Thakur and Manne",General Medicine,Jaunpur,Manipur,232493563,LIC187770
P002123,"Kannan, Narang and Batra",OBGYN,Hospet,Arunachal Pradesh,473293901,LIC704090
P013063,"Mitter, Sarma and Pathak",OBGYN,Srikakulam,Tripura,489313858,LIC235842
P017770,"Sehgal, Kota and Bhakta",Cardiology,Raichur,Assam,103065347,LIC926518
P001041,"Pillai, Lala and Sachdeva",Dermatology,Gorakhpur,Telangana,115938633,LIC479677
P019682,Suresh and Sons,ENT,Allahabad,Haryana,316165271,LIC735612
P019326,Rajagopalan-Samra,Cardiology,Narasaraopet,Kerala,786458212,LIC999543
P006265,Dasgupta-Mittal,ENT,Khammam,Uttarakhand,532700824,LIC114586
P029470,Gole Inc,Urology,Haldia,Bihar,357156462,LIC203808
P005969,"Shah, Magar and Reddy",Pediatrics,Ozhukarai,West Bengal,491889378,LIC759668
P028205,Dani-Grover,Orthopedics,Chittoor,Odisha,133761512,LIC507311
P033275,Mallick PLC,Cardiology,Rourkela,Assam,860168112,LIC175542
P019391,Saini-Bedi,Pediatrics,Ulhasnagar,Mizoram,945644987,LIC321978
P031484,Lad-Sunder,Oncology,Ujjain,West Bengal,418651747,LIC560929
P026842,"Sura, Buch and Sawhney",Oncology,Ujjain,West Bengal,923551370,LIC577541
P026998,Char-Kumer,Orthopedics,Jammu,Nagaland,909436153,LIC652086
P001966,Atwal-Borah,General Medicine,Bhilai,Meghalaya,444905266,LIC305769
P001390,Parmer and Sons,Cardiology,Munger,Mizoram,914880297,LIC484947
P019428,"Bajwa, Murthy and Sen",Pediatrics,Munger,West Bengal,425644827,LIC156793
P004739,Sheth-Gulati,ENT,Yamunanagar,Mizoram,982785250,LIC312616
P005264,Suri Group,Dermatology,Shahjahanpur,Kerala,320925096,LIC702380
P018889,"Grewal, Padmanabhan and Kari",Pediatrics,Pudukkottai,Haryana,747753569,LIC921504
P002525,"Vora, Kohli and Puri",ENT,Jhansi,Bihar,824539815,LIC545365
P030769,Mistry-Oak,Pediatrics,Bahraich,Chhattisgarh,152680514,LIC815558
P003029,Karnik PLC,Pediatrics,Phagwara,Tamil Nadu,396775611,LIC917553
P018750,Walia Ltd,General Medicine,Buxar,Rajasthan,138798425,LIC443020
P022304,Badami and Sons,Oncology,Kishanganj,Telangana,338105438,LIC670405
P000823,"Tara, Karnik and Grover",Oncology,Pudukkottai,Punjab,404232781,LIC775627
P015422,Ganesh-Narang,Dermatology,Vadodara,Arunachal Pradesh,326851205,LIC673631
P034174,Kapur-Mani,Neurology,Ghaziabad,Karnataka,321548390,LIC281807
P025502,Bali LLC,Neurology,Thoothukudi,Kerala,498787847,LIC312349
P012759,Lata-Oommen,Orthopedics,Pimpri-Chinchwad,Gujarat,273703915,LIC304337
P012648,"Sengupta, Shanker and Hayer",Cardiology,Jamalpur,Himachal Pradesh,423823687,LIC677273
P034898,"Tella, Nagi and Nori",ENT,Shahjahanpur,Gujarat,610719334,LIC520415
P018078,Comar-Bhattacharyya,Oncology,Medininagar,Chhattisgarh,907235726,LIC364264
P001744,Subramaniam-Narang,Pediatrics,Anand,Nagaland,634570834,LIC871562
P013785,"Devan, Varghese and Contractor",Neurology,Jamalpur,Karnataka,908750019,LIC422594
P016355,Nath Inc,Oncology,Jamnagar,Haryana,128014191,LIC614626
P003916,"Panchal, Vala and Choudhary",Urology,Ambarnath,Gujarat,899256307,LIC751262
P003791,"Konda, Boase and Kamdar",Pediatrics,Agra,Chhattisgarh,504924606,LIC376644
P021268,Chokshi PLC,General Medicine,Bhiwani,Arunachal Pradesh,300285668,LIC658854
P003795,"Kakar, Goda and Muni",Oncology,Amroha,Uttar Pradesh,684727978,LIC180355
P022797,Chanda Group,ENT,Bhagalpur,Karnataka,478404729,LIC403879
P006666,Dey-Kibe,Neurology,Navi Mumbai,Nagaland,705450454,LIC129929
P032772,Menon-Narain,Pediatrics,Srinagar,Chhattisgarh,340608418,LIC214539
P004243,Bawa-Bath,Dermatology,Udaipur,Assam,393520645,LIC751766
P012045,Wali-Rai,Oncology,Kulti,Bihar,323426009,LIC390090
P003090,Tara-Golla,ENT,Uluberia,Chhattisgarh,536239729,LIC392442
P025069,Malhotra LLC,Oncology,Ranchi,Karnataka,327129931,LIC281229
P020959,Pradhan-Bail,Neurology,Tenali,Nagaland,990623052,LIC268099
P003473,Zacharia-Dass,General Medicine,Mehsana,Karnataka,597581271,LIC211138
P021514,"Om, Kaul and Dugal",ENT,Bhavnagar,Goa,653013887,LIC368071
P005151,"Handa, Chacko and Majumdar",Dermatology,Kirari Suleman Nagar,Nagaland,772789651,LIC681562
P034983,Devi Ltd,Neurology,Imphal,Haryana,465908806,LIC298257
P002767,Wadhwa Group,Cardiology,Nagaon,Himachal Pradesh,825255261,LIC623482
P013050,Dube-Arora,Oncology,Jamshedpur,Uttarakhand,539560662,LIC565108
P028957,Nagarajan-Chada,Oncology,Visakhapatnam,Odisha,363800436,LIC343382
P039202,Dubey LLC,Dermatology,Jalgaon,Punjab,XXXXX,BADLIC
P027188,"Yohannan, Basu and Butala",Orthopedics,Chapra,Jharkhand,235904753,LIC177865
P005471,Issac-Sampath,General Medicine,Imphal,Manipur,282917080,LIC642099
P035856,Sami Ltd,Neurology,Bhalswa Jahangir Pur,Meghalaya,XXXXX,BADLIC
P025314,Kurian-Sabharwal,OBGYN,Bhatpara,Karnataka,538532343,LIC486143
P002250,Talwar PLC,Urology,Madurai,Uttarakhand,839664933,LIC303830
P030793,"Bhattacharyya, Kota and Chatterjee",Urology,Warangal,Uttarakhand,737196737,LIC363672
P007203,Gera-Dhillon,Oncology,Haridwar,Kerala,649770977,LIC566300
P018587,Karan-Viswanathan,Neurology,Ozhukarai,Assam,823966915,LIC490777
P000339,"Chaudhari, Sandal and Patla",General Medicine,Raichur,Rajasthan,419506842,LIC698881
P031551,Sharaf PLC,OBGYN,Hyderabad,Himachal Pradesh,722221021,LIC771063
P022713,"Kanda, Korpal and Jayaraman",Pediatrics,Haridwar,Rajasthan,537688667,LIC266307
P030895,Borah Inc,Urology,Thane,Gujarat,198228329,LIC607496
P033524,Nazareth-Saraf,Cardiology,Thiruvananthapuram,Haryana,944083583,LIC814216
P022126,Hayer Ltd,Oncology,Chandrapur,Punjab,331199786,LIC546406
P012128,Baral-Varughese,Dermatology,Ranchi,Maharashtra,203321815,LIC160243
P016325,"Ramakrishnan, Wable and Bera",Oncology,Madurai,Punjab,652875261,LIC806884
P002374,Kibe-Barad,Oncology,Kollam,Maharashtra,685408962,LIC261144
P023324,Nadkarni-Bhardwaj,Oncology,Bhatpara,Telangana,713381555,LIC515931
P003484,Madan Ltd,OBGYN,Asansol,Maharashtra,833158438,LIC353318
P025639,Master-Kade,Pediatrics,Buxar,Kerala,721743802,LIC504448
P004847,Swamy and Sons,Pediatrics,Nagaon,Mizoram,460924838,LIC969510
P017511,Koshy Inc,OBGYN,Alwar,Punjab,259092303,LIC193372
P030744,"Om, Pall and Buch",Pediatrics,Vijayanagaram,Kerala,934538929,LIC458514
P009345,Krishnamurthy PLC,Cardiology,Haridwar,Telangana,851787253,LIC866908
P025903,"Chandran, Sen and Lal",OBGYN,Raurkela Industrial Township,Mizoram,449723814,LIC426804
P014084,Parekh-Varkey,Urology,Muzaffarpur,Punjab,894913024,LIC596275
P010903,Bala and Sons,Orthopedics,Serampore,Rajasthan,458137303,LIC415257
P028638,"Sathe, Chowdhury and Suresh",Orthopedics,Shimoga,Mizoram,472380466,LIC513560
P020440,"Deo, Divan and Keer",Oncology,Sambalpur,Chhattisgarh,460014538,LIC883832
P015230,"Murthy, Pandey and Sibal",OBGYN,Pimpri-Chinchwad,Assam,835983812,LIC106174
P035304,"Deo, Nadig and Suresh",ENT,Narasaraopet,Goa,XXXXX,BADLIC
P036055,Kapur-Mani,Urology,Kurnool,Karnataka,XXXXX,BADLIC
P012848,Pradhan-More,Pediatrics,Cuttack,Chhattisgarh,950535778,LIC611660
P002749,"Datta, Sachdev and Sahota",Cardiology,Bhilwara,Chhattisgarh,963364905,LIC217348
P029125,"Choudhary, Sinha and Borah",Urology,Ichalkaranji,Nagaland,966291867,LIC659217
P008831,"Biswas, Gala and Dubey",ENT,Phusro,Assam,593838661,LIC940798
P023034,Basu-Rana,Neurology,Solapur,Madhya Pradesh,600066975,LIC706546
P009516,Puri Group,General Medicine,Ballia,Andhra Pradesh,852089879,LIC129885
P032900,"Hayre, Narayanan and Issac",Urology,Kochi,Jharkhand,178451981,LIC868488
P013180,Korpal LLC,Cardiology,Bardhaman,Odisha,294958706,LIC376310
P031255,"Patel, Kapoor and Datta",Pediatrics,Bhalswa Jahangir Pur,Tripura,931745741,LIC940497
P018841,Dyal-Lata,Dermatology,Surat,Haryana,215022431,LIC892887
P010582,"Vora, Lall and Prashad",Cardiology,Phusro,Odisha,348888860,LIC264067
P017448,Kohli Inc,Urology,Kota,Assam,XXXXX,BADLIC
P010266,Chaudhuri-Gandhi,Dermatology,Bhilai,Himachal Pradesh,105378605,LIC913175
P025132,Nath Inc,Neurology,Ratlam,Maharashtra,832947203,LIC119558
P005263,Sekhon Inc,Urology,Bhopal,Andhra Pradesh,757698458,LIC523991
P009640,"Maharaj, Loke and Oommen",ENT,Dhanbad,Meghalaya,366005766,LIC729729
P033316,Naik-Bala,Oncology,Jehanabad,Chhattisgarh,359977133,LIC815345
P030149,Rana Inc,Orthopedics,Jaipur,Mizoram,621130937,LIC435000
P005374,Dhaliwal Ltd,Dermatology,Meerut,Sikkim,299862887,LIC761935
P021500,Guha-Baral,Oncology,Indore,Maharashtra,273526149,LIC970964
P039696,"Barad, Ramakrishnan and Brahmbhatt",Urology,Udaipur,Haryana,XXXXX,BADLIC
P019415,Krishna Inc,Orthopedics,Suryapet,Haryana,967441654,LIC924320
